,claim,claim_veracity
1193,"Reuters journalists in Myanmar appear in court, remanded for another 14 days",1
1194,Four dead in ambush of World Food Programme convoy in Nigeria,1
1195, Robert Reich’s Conversation With A Fmr. GOP Rep. Exposes Just How Much Of A Fascist Trump Is,0
1196," Michelle Obama Posed for A Photo, So Conservatives Called Her A ‘Gorilla’ And ‘Tranny’ ",0
1197,U.S. Supreme Court rejects New Zealand-based internet mogul's appeal,1
1198,"Troops and strays, the only signs of life in ruined Marawi",1
1199,"Kremlin: accusations that Russia behind Kiev blast are ""baseless""",1
1200, Trust Fund Frat Bro Explodes At Uber Driver In Foul-Mouthed Fit Of Entitlement ,0
1201," Rick Santorum Endorses Rubio, But Can’t Actually Name Any Of His Accomplishments ",0
1202,WEST VIRGINIA COAL MINERS Send A Clear Message To Hillary Clinton After She “Stabs Them in The Back” ,0
1203,Over $500 million in Thai bank shares transferred on behalf of king: SEC,1
1204, Watch Elizabeth Warren DESTROY Donald Trump in Epic Tweetstorm ,0
1205,Slovakia to build army personnel carriers with Finland's Patria,1
1206,"WHY ARE WE IMPORTING HATE AND INTOLERANCE? U.S.Has Imported Over 674,000 Migrants From Countries Who EXECUTE Gays",0
1207,"Turkey's Erdogan calls Syria's Assad a terrorist, says impossible to continue with him",1
1208,AFGHANISTAN AMBASSADOR Was Delightfully Shocked After Meeting With President Trump: Asked 3 Important Questions Obama Never Did,0
1209,BERNIE SANDERS’ ECONOMIC POLICY Explained In One BRUTAL Meme,0
1210,ICAN leader 'delighted' with Nobel Peace Prize: Nobel committee,1
1211,Iran open to talks over its ballistic missile programme: sources,1
1212,Britain's May defeated in parliament over Brexit blueprint,1
1213,"Praising her experience, Obama boosts Clinton's pitch to Democratic voters",1
1214, rebel media finds shocking evidence implicating son of dem appointed judge in “hate crime” trump supporter was falsely charged with ,0
1215,Iraq to resume payments of Gulf War reparations to Kuwait: U.N.,1
1216, ted cruz lies straight to the camera after trump calls him a canadian anchor baby,0
1217,"Erdogan, Pope say in phone call attempts to change Jerusalem's status should be avoided: Turkish sources",1
1218, Trump Just Got Ripped APART After Demanding Clinton Apologize For Fake Thing She Didn’t Do ,0
1219,"After four months jail, Turkey's Amnesty director says trial is 'surreal'",1
1220, Rock Legend Bryan Adams Tells Bigoted Mississippi Republicans To Go F*ck Themselves,0
1221,TAKE A LOOK INSIDE THE NEW “PUTIN CAFE” Featuring Obama Toilet Paper In Restrooms,0
1222,Pelosi says Trump may try to 'wriggle out' of Russia sanctions,1
1223,U.S. to confront those who commit crimes against 'innocents': Tillerson,1
1224, Trump’s New York Times Meeting Ends In DISASTER As Crowd Greets Him With Boos ,0
1225," Ivanka Finally Breaks With Daddy, Strongly Denounces White Supremacists ",0
1226,"CLASSLESS, BLACK PANTHER DIVA, Beyonce Shows Up At White House For Easter Egg Hunt In Playboy Bunny Style Dress",0
1227,STUNNING! TERRORISM EXPERT WHO INTERROGATED 9/11 Mastermind Has Warning for Americans,0
1228,Congo fighters jailed for life for child rape ceremonies: rights groups,1
1229,Some nations affected by U.S. immigration order may stay on list,1
1230, Right-Wing Rag Declares ‘Civil War’ Between Black People And Cops In Inflammatory Headline,0
1231," Trump EXPLODES Because Paul Ryan Won’t Defend Him, Launches INSANE Attack ",0
1232,"Explosion damages Swedish police station, none injured",1
1233,Britain's Boris Johnson says completely loyal to PM May,1
1234,"LOL! HILLARY GETS AMBUSHED At Book Signing…”Where’s the 33,000 emails? What happened To Seth Rich?”",0
1235,WAKE-UP CALL! IRANIAN REFUGEE Warns The West: “I’m beginning to get really scared…’Islamofascism’ always starts with unification of Left and Islamists” ,0
1236,Pena Nieto told Trump Mexico won't pay for wall-Presidential spokesman,1
1237, Trump Is Literally Sabotaging The Case Against The NYC Terrorist By Not Keeping His Mouth Shut,0
1238,POPE SHAMES AMERICANS From Mexico For Anti-Immigrant Sentiment…Doesn’t Mention $BILLIONS Taxpayers Give Faith Based Charities To Bring MUSLIM Immigrants To U.S.,0
1239,America's angry voters divvied up by Trump and Sanders: poll,1
1240," Sean Spicer BLOWS Press Briefing, Contradicts Trump Administration With INSANE Statement On Russia ",0
1241,Kuwait foreign ministry orders its nationals to leave Lebanon immediately: KUNA,1
1242,Wisconsin Foxconn bill clears first legislative chamber,1
1243,White House on Lockdown After ‘Suspicious Package’ – 1 Person Detained,0
1244,Ex-Red Sox pitcher mulls run against Senator Warren in Massachusetts,1
1245,NEWT GINGRICH: Boost the Economy with This or There’s a ‘Real Danger of Speaker Pelosi’ ,0
1246,VIRAL VIDEO: HOW WE CAN WIN In Our Last Stand Against The Progressive Left…THIS IS AWESOME! ,0
1247,Trump lawyers say judge lacks jurisdiction for defamation lawsuit,1
1248, Elizabeth Warren Issues SCATHING Rebuke Of Republican Incompetence On SCOTUS ,0
1249," Christian FB Page Threatens To Ban People Who Use Rainbow Emoji, Instantly Backfires",0
1250,South Korea's Moon says he's against having nuclear arms despite North Korea threat,1
1251, You Will Not BELIEVE What Conservatives Actually Think About Scalia’s Death ,0
1252,BOOM! TRUMP Announces CHRISTIAN Syrians Applying For Refugee Status In U.S. Will Be Given Priority ,0
1253,U.S. lawmakers seek temporary extension to internet spying program,1
1254, Republican Senator Predicts Trump’s Next Big Legislative Push Will Fail Just Like Trumpcare,0
1255,EU again urges dialogue to end Catalan crisis,1
1256,McMaster says 'of course' Trump supports NATO Article 5,1
1257,Disturbing Uncovered Emails From Huma Abedin Bring Hillary’s Mental Health Into Question: “Often confused”,0
1258, Watch How Obama Shoots Down Trump’s ‘Rigged’ Election Conspiracy ,0
1259,HYSTERICAL! JESSE WATTERS Busts The Idiotic “White Privilege” Trend On Campus: “I don’t necessarily feel it” ,0
1260,"Clinton 'extremely careless' with emails, but FBI recommends no charges",1
1261,Hillary Clinton: Neocon War-Hawk in Waiting,0
1262,"Democratic Party email leak points to Russia: cyber experts, U.S. officials",1
1263,White House disappointed by U.S. high court immigration action,1
1264,Trump pushes infrastructure plan as Russia probe heats up,1
1265," If You’re Mad The Popular Vote Means Nothing, Here’s What You Can Do",0
1266,NO MORE FUN FREEBIES ON BACKS OF HARD WORKING AMERICANS: Kansas Takes “Fun” Activities Out Of Welfare,0
1267, Elizabeth Warren Goes Off On Trump In Totally EPIC Series Of Tweets,0
1268,PRESIDENT TRUMP AND MELANIA Arrive in Poland to Cheering Crowds ,0
1269,Republicans ask Clinton Foundation to produce correspondence,1
1270,"Chicago Daycare Opens for ADULTS to Wear Diapers, Act Like Babies",0
1271,"NATIONAL PET CHAIN Linked To Outbreak of Bacterial Infection Sickens 39 People In 7 States, 9 Victims Have Already Been Hospitalized",0
1272,HILLARY JUST CAN’T STOP LYING…Even after she lost the election,0
1273,"Live From New York, It’s Donald Trump: SNL And Trump Defy Protests To Go On With A “YUGE” Show ",0
1274, Watch These Patriotic Democratic Senators Give Their Farewell Addresses ,0
1275,"Next U.S. president, Putin's fourth, inherits sinking Russia ties",1
1276,WHY GROWN MAN WAS ARRESTED In Democrats New “Safe Space” For Pedophiles Is DISGUSTING…Are You Paying Attention Target?,0
1277,LAWSUIT SEEKS OBAMA Info In Corruption Case: “The Chicago way shouldn’t trump the American people’s right to know.”,0
1278,Palestinian billionaire Masri detained in Saudi Arabia: sources,1
1279,New Jersey Governor Christie outlines 2017 'fiscal restraint' budget,1
1280,Trump preparing plan to dismantle Obama's Wall Street reform law,1
1281, Trump Wants Media Who Reported On Russian Hacking Punished Like This,0
1282, Seth MacFarlane Wants His Fellow Bernie Supporters To Know Something VERY Important,0
1283,Australian court says no guarantee of speedy ruling on citizenship crisis,1
1284,Top House Intelligence Democrat says chairman should step aside from Russia probe,1
1285,Obama budget envisions $2.9 trillion in 10-year deficit reduction,1
1286,"Waiting for green cards, Indian visa-holders see hope in Trump review",1
1287,Clinton 'happy' to join extra debate if other candidates agree: spokeswoman,1
1288,Violence flares in Washington during Trump inauguration,1
1289,House Speaker Ryan says he hasn't decided on Trump,1
1290,Push by evangelicals helped set stage for Trump decision on Jerusalem,1
1291,"The Demise of Progressive Democrats: ‘Resist and Submit, Retreat and Surrender’",0
1292,Major Newspaper Breaks 100 Year Tradition With 2016 Endorsement,0
1293,Trump says Democratic leaders should come to White House to negotiate healthcare deal,1
1294,POLITICAL HACK LORETTA LYNCH Called Out By Dr. Ben Carson On NC “Bathroom” Law ,0
1295,"Russian serviceman in Chechnya kills four servicemen, then is killed, TASS reports",1
1296,Congressman Franks says resigning immediately,1
1297,BREAKING: DEMOCRATS Get Bad News…Why PA Recount Case Won’t Be So Easy To Pull Off,0
1298, The New GOP Healthcare Bill Targets Women And Plans To Defund Planned Parenthood,0
1299,BREAKING: DEVICE THAT BUSTED HILLARY CLINTON Discovered To Have Tens Of Thousands Of Emails,0
1300,HYSTERICAL! Jimmy Kimmel Reads “WINNERS AREN’T LOSERS” To Donald Trump ,0
1301,Democratic Party says special counsel needs full control of Russia probe: statement,1
1302,"In movie-style heist, Kenya robbers tunnel into bank opposite police station",1
1303, Liz Cheney Is Running For Congress Because America Clearly Needs More Foreign Policy Disasters ,0
1304,AWESOME! DONALD TRUMP Slams Hillary Hecklers At Detroit Speech With The Best Line Ever! ,0
1305,A COUGHING CLINTON Takes A Nasty Swipe At Matt Lauer…Bitterly Blames Men for Her Loss,0
1306," Dem. Rep. Says Steve Bannon Is A ‘Stone Cold Racist,’ Has No Business Meeting With Black Caucus",0
1307,"Obama to meet Raul Castro, dissidents on historic trip to Cuba",1
1308,Troops make progress in Tal Afar battle as U.S. defense secretary visits Iraq,1
1309,South Korea 'fired 249 warning shots' to fend off Chinese fishing boats,1
1310,Trump adds Washington lawyer John Dowd to his legal team,1
1311, Trump Is So Embarrassed His Candidate Lost He’s Deleting Tweets And Praying You’ll Forget,0
1312,Japan business lobby throws weight behind PM Abe's wage hike plan,1
1313, North Carolina’s New Anti-Gay Law Just Killed HUNDREDS Of Jobs,0
1314,"German police raid places linked to suspected Islamist militant, seize guns",1
1315, Trump Is ACTIVELY Working To RIP Families Away From Military Members,0
1316,CONSERVATIVE MOM And Cruz Supporter Goes All In For TRUMP…And Here’s Why,0
1317,TV EXECUTIVES In Discussion About CANCELLING Thursday Night NFL Games,0
1318,Trump to order a study on abuses of U.S. trade agreements,1
1319,"Justice Department, ex-Obama lawyers duel over Arpaio pardon",1
1320,House oversight panel seeks ex-Trump aide Flynn's records,1
1321,Pentagon probes Trump's ex-adviser Flynn over foreign payments,1
1322," trump aide asks craziest question ever about hillary in desperate attempt to defend trump, russia",0
1323,Trump's pick for Navy secretary withdraws,1
1324,German would-be partners have very different immigration ideas,1
1325,NEWT GINGRICH NAILS IT: “It’s a set up!”…”Comey Created Mueller” ,0
1326,78 Year Study BLOWS AWAY Republican Lies About Raising Wages,0
1327,CRYBABY DEM WOMEN Stay Seated When Trump Enters Chamber To Address Congress ,0
1328,"Iran, Russia and Azerbaijan call for commitment to nuclear deal",1
1329,FLASHBACK To 2014 WaPo Headline: “Obama Should Fire John Brennan” For Lying…Only One Year After James Clapper Was Caught Lying Under Oath,0
1330,"In rare official appearance, Oman's ruler meets Iranian minister",1
1331,Trump administration to delay processing most refugees from 11 countries: memo,1
1332,"PROACTIVE PRESIDENT TRUMP Just Took Huge Step To Make America Safe…While Democrats Are Determined To Make Us More Like France, UK",0
1333, Clinton Rips Trump For Stuffing His Pockets With Campaign Money ,0
1334,North Korea images suggest missile capable of hitting all America: U.S. experts,1
1335, Democracy Expert Tells Us EXACTLY How Republicans Screwed America By Accepting Trump,0
1336,"Turkey's Erdogan, Iraq's Abadi to discuss Iraqi Kurdish referendum",1
1337,U.S. House Republicans weaken ethics body as they return to Congress,1
1338,OH THE IRONY! NANCY PELOSI: “Trump’s family should be concerned about his health” ,0
1339,"TREASON? White House Says It’s “Entirely likely,” “Even expected” Iran Will Use $Billions In Sanctions Relief For Terrorism ",0
1340, Racists Lose Their Minds After Mexican-American Teen Sings National Anthem At Dem Debate ,0
1341,Trump sharpens 'rigged' election allegations disputed by Republican lawyers,1
1342, Sheriff Joe Arpaio Is FINALLY Facing Criminal Prosecution,0
1343, van jones scorches insane republican who think’s trump’s chaos helps his agenda,0
1344, Sarah Palin’s Medal Of Honor Recipient Son-In-Law Just ANNIHILATED Trump ,0
1345,Islamic State bombing kills dozens in east Syria: war monitor,1
1346,OPEN BORDERS ADVOCATE NANCY PELOSI Gives Gibberish Laden Reason For Opposing Border Wall: “You have to understand this part of the country” ,0
1347,BALTIMORE MAYOR GIVES TOTALLY INSANE REASON FOR GIVING $6.4 MILLION TO FREDDIE GRAY FAMILY,0
1348,NEW AUDIO RELEASED Moments After Muslim SOMALI-IMMIGRANT Cop Shot and Killed 40-Yr Old ‘Bride-to-Be”,0
1349,Abbas: U.N. must try to end Israeli occupation 'within set timeframe',1
1350,WIKILEAKS: HILLARY VIOLATES NATIONAL SECURITY AGAIN: Gave Details Of Bin Laden Raid In Speech ,0
1351,PALESTINIANS STEPPING UP STABBINGS: Dramatic Video Shows Palestinian Man Stabbing Israeli Police Officers…Israeli Teen Stabbed On Bicycle,0
